timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
16;07:30;0.2;22.61;0.0;0.0;7198.17;-7198.17;117.33;28311.2;4198.2;0.11;-0.8;32.6;4.3;0.0;0.0
17;08:00;0.66;22.75;0.0;0.0;13806.11;-13806.11;196.05;30594.2;3909.1;0.25;-0.78;28.4;4.3;0.0;0.0
18;08:30;0.2;22.54;0.0;0.0;7473.59;-7473.59;106.12;30753.1;4473.6;0.04;-0.73;28.4;4.31;0.0;0.0
19;09:00;0.2;22.34;0.0;0.0;7822.04;-7822.04;104.42;29581.8;4822.0;0.0;-0.68;26.7;4.32;0.0;0.0
20;09:30;0.2;22.17;0.0;0.0;7939.55;-7939.55;105.99;26988.7;4939.6;0.0;-0.63;26.7;4.33;0.0;0.0
21;10:00;0.2;22.04;0.0;0.0;7678.67;-7678.67;103.28;23979.9;4678.7;0.0;-0.58;26.9;4.34;0.0;0.0
22;10:30;0.2;21.94;0.0;0.0;7013.3;-7013.3;94.33;20526.9;4013.3;0.0;-0.53;26.9;4.35;0.0;0.0
23;11:00;0.2;21.85;0.0;0.0;6542.75;-6542.75;98.47;20551.4;3542.8;0.0;-0.5;30.1;4.35;0.0;0.0
24;11:30;0.2;21.72;0.0;0.0;6280.46;-6280.46;94.52;24293.1;3280.5;0.0;-0.5;30.1;4.35;0.0;0.0
25;12:00;0.2;21.58;0.0;0.0;6624.83;-6624.83;97.72;24228.4;3624.8;0.0;-0.52;29.5;4.35;0.0;0.0
26;12:30;0.2;21.49;0.0;0.0;7617.69;-7617.69;112.36;20094.6;4617.7;0.01;-0.57;29.5;4.34;0.0;0.0
27;13:00;0.2;21.42;0.0;0.0;7680.57;-7680.57;109.06;19094.5;4680.6;0.08;-0.65;28.4;4.32;0.0;0.0
28;13:30;0.2;21.31;0.0;0.0;6749.35;-6749.35;95.84;21444.2;3749.4;0.19;-0.75;28.4;4.31;0.0;0.0
29;14:00;0.2;21.2;0.0;0.0;6745.16;-6745.16;93.08;22061.9;3745.2;0.3;-0.85;27.6;4.29;0.0;0.0
30;14:30;0.5;21.33;0.0;0.0;12162.91;-12162.91;167.85;20828.1;4731.9;0.17;-0.95;27.6;4.27;0.0;0.0
31;15:00;0.23;21.25;0.0;0.0;8706.29;-8706.29;121.45;20880.4;5311.8;0.25;-0.98;27.9;4.26;0.0;0.0
32;15:30;0.29;21.2;0.0;0.0;9782.71;-9782.71;136.47;22307.5;5456.7;0.3;-0.93;27.9;4.27;0.0;0.0
33;16:00;0.36;21.2;0.0;0.0;10606.09;-10606.09;151.14;22950.2;5177.6;0.3;-0.95;28.5;4.27;0.0;0.0
34;16:30;0.36;21.2;0.0;0.0;9849.66;-9849.66;140.36;22754.3;4445.2;0.3;-1.05;28.5;4.25;0.0;0.0
35;17:00;0.34;21.2;0.0;0.0;9985.74;-9985.74;159.27;21667.1;4813.7;0.3;-1.15;31.9;4.23;0.0;0.0
36;17:30;0.31;21.2;0.0;0.0;11069.26;-11069.26;176.55;19627.0;6359.3;0.3;-1.25;31.9;4.22;0.0;0.0
37;18:00;0.92;21.67;0.0;0.0;21456.37;-21456.37;334.72;18520.1;7630.9;0.0;-1.32;31.2;4.2;0.0;0.0
38;18:30;0.2;21.6;0.0;0.0;11629.2;-11629.2;181.42;18410.8;8609.7;0.0;-1.37;31.2;4.19;0.0;0.0
39;19:00;0.0;21.39;0.0;0.0;9080.99;-9080.99;144.84;17423.6;9081.0;0.11;-1.38;31.9;4.19;0.0;0.0
40;19:30;0.0;21.2;0.0;0.0;9009.72;-9009.72;143.71;15498.1;9009.7;0.3;-1.33;31.9;4.2;0.0;0.0
41;20:00;0.25;21.2;0.0;0.0;11576.36;-11576.36;164.96;15246.7;7893.9;0.3;-1.32;28.5;4.2;0.0;0.0
42;20:30;0.27;21.2;0.0;0.0;9718.86;-9718.86;138.49;16784.7;5661.4;0.3;-1.37;28.5;4.19;0.0;0.0
43;21:00;0.28;21.2;0.0;0.0;8679.67;-8679.67;108.93;17539.8;4437.7;0.3;-1.4;25.1;4.19;0.0;0.0
44;21:30;0.28;21.2;0.0;0.0;8514.85;-8514.85;106.86;17458.0;4292.4;0.3;-1.4;25.1;4.19;0.0;0.0
45;22:00;0.44;21.34;0.0;0.0;10623.08;-10623.08;106.23;15493.9;4045.6;0.16;-1.47;20.0;4.17;0.0;0.0
46;22:30;0.0;21.2;0.0;0.0;3690.37;-3690.37;36.9;11517.9;3690.4;0.3;-1.62;20.0;4.15;0.0;0.0
47;23:00;0.28;21.3;0.0;0.0;7496.68;-7496.68;49.1;8950.0;3238.2;0.2;-1.75;13.1;4.13;0.0;0.0
48;23:30;0.2;21.35;0.0;0.0;5682.32;-5682.32;37.22;7887.4;2682.3;0.15;-1.85;13.1;4.11;0.0;0.0
