timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
11;05:00;0.56;0.0;23.12;129.12;0.0;0.0;3360.79;-3360.79;15.12;3860.1;0.0;1677.5;0.62;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.0;0.33;22.79;143.54;0.0;0.0;2412.08;-2412.08;10.85;4286.4;0.0;1422.1;0.29;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.35;0.0;22.79;143.11;0.0;0.0;2135.25;-2135.25;19.75;4387.7;0.0;1100.1;0.29;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.33;0.0;22.79;142.68;0.0;0.0;1645.2;-1645.2;15.22;4172.4;0.0;662.4;0.29;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;22.44;100.64;0.0;0.0;498.02;-498.02;8.12;4470.5;4349.3;498.0;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;22.03;97.82;0.0;0.0;595.28;-595.28;9.7;5419.2;250.4;595.3;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.42;0.0;22.03;97.38;0.0;0.0;2027.17;-2027.17;28.79;5425.1;0.0;755.2;0.0;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;0.34;0.0;22.03;96.95;0.0;0.0;1994.08;-1994.08;28.32;4354.0;0.0;973.3;0.0;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.3;0.0;22.03;96.52;0.0;0.0;1873.39;-1873.39;25.01;3838.7;0.0;974.0;0.0;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.3;0.0;22.03;96.09;0.0;0.0;1659.58;-1659.58;22.16;3790.7;0.0;773.2;0.0;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.3;0.0;22.03;95.66;0.0;0.0;1836.1;-1836.1;24.7;3861.0;0.0;935.3;0.0;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;0.31;0.0;22.03;95.23;0.0;0.0;2390.36;-2390.36;32.15;4006.1;0.0;1458.1;0.0;-0.53;26.9;4.35;1.65;0.0;0.0
23;11:00;0.0;0.59;21.71;121.09;0.0;0.0;3228.79;-3228.79;48.59;4055.2;172.7;1458.8;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
24;11:30;0.0;0.0;21.41;120.27;0.0;0.0;881.74;-881.74;13.27;3859.7;41.0;881.7;0.09;-0.5;30.1;4.35;1.65;0.0;0.0
25;12:00;1.0;0.0;22.11;119.84;0.0;0.0;3634.47;-3634.47;53.61;3848.7;0.0;634.5;0.0;-0.52;29.5;4.35;1.65;0.0;0.0
26;12:30;0.2;0.0;22.01;80.49;0.0;0.0;1365.21;-1365.21;20.14;3948.2;4067.7;765.2;0.0;-0.57;29.5;4.34;1.64;0.0;0.0
27;13:00;0.32;0.0;22.01;80.06;0.0;0.0;1750.32;-1750.32;24.85;4094.6;0.0;792.8;0.0;-0.65;28.4;4.32;1.62;0.0;0.0
28;13:30;0.35;0.0;22.01;79.63;0.0;0.0;1769.62;-1769.62;25.13;4418.1;0.0;733.0;0.0;-0.75;28.4;4.31;1.61;0.0;0.0
29;14:00;0.34;0.0;22.01;79.2;0.0;0.0;1618.78;-1618.78;22.34;4353.0;0.0;593.0;0.0;-0.85;27.6;4.29;1.59;0.0;0.0
30;14:30;0.31;0.0;22.01;78.77;0.0;0.0;1266.23;-1266.23;17.47;3874.0;0.0;348.3;0.0;-0.95;27.6;4.27;1.57;0.0;0.0
31;15:00;0.28;0.0;22.01;78.34;0.0;0.0;1284.4;-1284.4;17.92;3505.7;0.0;451.7;0.0;-0.98;27.9;4.26;1.56;0.0;0.0
32;15:30;0.26;0.0;22.01;77.91;0.0;0.0;1695.05;-1695.05;23.65;3251.6;0.0;923.6;0.0;-0.93;27.9;4.27;1.57;0.0;0.0
33;16:00;0.25;0.0;22.01;77.48;0.0;0.0;1802.06;-1802.06;25.68;3181.9;0.0;1046.2;0.0;-0.95;28.5;4.27;1.57;0.0;0.0
34;16:30;0.26;0.0;22.01;77.05;0.0;0.0;1564.89;-1564.89;22.3;3258.8;0.0;787.7;0.0;-1.05;28.5;4.25;1.55;0.0;0.0
35;17:00;0.26;0.0;22.01;76.62;0.0;0.0;1406.75;-1406.75;22.44;3287.9;0.0;619.4;0.0;-1.15;31.9;4.23;1.53;0.0;0.0
36;17:30;0.0;0.0;21.75;76.18;0.0;0.0;548.89;-548.89;8.75;3311.3;0.0;548.9;0.0;-1.25;31.9;4.22;1.52;0.0;0.0
37;18:00;0.0;0.0;21.5;75.75;0.0;0.0;573.94;-573.94;8.95;3167.4;0.0;573.9;0.0;-1.32;31.2;4.2;1.5;0.0;0.0
38;18:30;0.0;0.67;21.28;104.03;0.0;0.0;2713.58;-2713.58;42.33;2846.8;0.0;703.6;0.22;-1.37;31.2;4.19;1.49;0.0;0.0
39;19:00;0.0;0.0;21.06;100.72;0.0;0.0;771.25;-771.25;12.3;2837.9;300.9;771.2;0.44;-1.38;31.9;4.19;1.49;0.0;0.0
40;19:30;0.0;0.0;20.82;63.13;0.0;0.0;787.08;-787.08;12.55;3116.0;3884.2;787.1;0.68;-1.33;31.9;4.2;1.5;0.0;0.0
41;20:00;0.0;1.0;20.57;104.39;0.0;0.0;3702.89;-3702.89;52.77;3267.5;146.9;702.9;0.93;-1.32;28.5;4.2;1.5;0.0;0.0
42;20:30;1.0;0.0;21.29;103.96;0.0;0.0;3560.46;-3560.46;50.74;3106.7;0.0;560.5;0.21;-1.37;28.5;4.19;1.49;0.0;0.0
43;21:00;1.0;0.0;22.04;99.84;0.0;0.0;3393.64;-3393.64;42.59;2686.6;385.6;393.6;0.0;-1.4;25.1;4.19;1.49;0.0;0.0
44;21:30;0.0;1.0;21.88;65.42;0.0;0.0;3207.92;-3207.92;40.26;1994.6;8016.3;207.9;0.0;-1.4;25.1;4.19;1.49;0.0;0.0
45;22:00;0.0;1.0;21.76;107.33;0.0;0.0;3126.27;-3126.27;31.26;1642.0;0.0;126.3;0.0;-1.47;20.0;4.17;1.47;0.0;0.0
46;22:30;0.0;0.0;21.62;106.9;0.0;0.0;151.85;-151.85;1.52;1703.7;0.0;151.8;0.0;-1.62;20.0;4.15;1.45;0.0;0.0
47;23:00;0.0;0.0;21.47;106.47;0.0;0.0;156.29;-156.29;1.02;1982.7;0.0;156.3;0.03;-1.75;13.1;4.13;1.43;0.0;0.0
48;23:30;0.0;0.0;21.28;106.04;0.0;0.0;139.18;-139.18;0.91;2443.3;0.0;139.2;2.23;-1.85;13.1;4.11;1.41;0.0;0.0
