timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
35;17:00;0.25;23.21;0.0;0.0;8801.51;-8801.51;52.37;27546.3;5007.7;0.71;-3.8;11.9;3.76;0.0;0.0
36;17:30;0.21;23.05;0.0;0.0;8229.24;-8229.24;48.96;25237.4;5050.1;0.55;-3.8;11.9;3.76;0.0;0.0
37;18:00;0.0;22.76;0.0;0.0;5023.49;-5023.49;24.62;24699.1;5023.5;0.26;-3.87;9.8;3.74;0.0;0.0
38;18:30;0.0;22.44;0.0;0.0;4923.05;-4923.05;24.12;26053.5;4923.0;0.0;-4.02;9.8;3.72;0.0;0.0
39;19:00;0.47;22.44;0.0;0.0;11611.06;-11611.06;77.21;25890.1;4622.4;0.0;-3.91;13.3;3.74;0.0;0.0
40;19:30;0.43;22.44;0.0;0.0;10495.48;-10495.48;69.79;24104.3;4107.8;0.0;-3.51;13.3;3.81;0.0;0.0
41;20:00;0.38;22.44;0.0;0.0;9613.32;-9613.32;38.45;21793.9;3964.8;0.0;-3.01;8.0;3.9;0.0;0.0
42;20:30;0.32;22.44;0.0;0.0;8998.66;-8998.66;35.99;18922.7;4219.2;0.0;-2.41;8.0;4.01;0.0;0.0
43;21:00;0.27;22.44;0.0;0.0;8848.33;-8848.33;34.07;16361.6;4808.2;0.0;-1.86;7.7;4.11;0.0;0.0
44;21:30;0.23;22.44;0.0;0.0;9177.2;-9177.2;35.33;14132.1;5755.2;0.0;-1.36;7.7;4.2;0.0;0.0
45;22:00;0.0;22.3;0.0;0.0;5085.0;-5085.0;21.87;11886.5;5085.0;0.0;-0.98;8.6;4.26;0.0;0.0
46;22:30;0.0;22.18;0.0;0.0;2686.17;-2686.17;11.55;9623.9;2686.2;0.0;-0.73;8.6;4.31;0.0;0.0
47;23:00;0.2;22.24;0.0;0.0;4883.33;-4883.33;-8.79;8239.7;1883.3;0.0;-0.48;-3.6;4.35;0.0;0.0
48;23:30;0.2;22.3;0.0;0.0;5786.55;-5786.55;-10.42;7794.5;2786.6;0.0;-0.23;-3.6;4.4;0.0;0.0
