timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
15;07:00;0.0;22.96;0.0;0.0;5285.69;-5285.69;86.16;24040.9;5285.7;0.46;-0.8;32.6;4.3;0.0;0.0
16;07:30;0.0;22.62;0.0;0.0;4198.17;-4198.17;68.43;28311.2;4198.2;0.12;-0.8;32.6;4.3;0.0;0.0
17;08:00;0.48;22.62;0.0;0.0;11075.79;-11075.79;157.28;30594.2;3909.1;0.12;-0.78;28.4;4.3;0.0;0.0
18;08:30;0.48;22.62;0.0;0.0;11662.16;-11662.16;165.6;30753.1;4473.6;0.12;-0.73;28.4;4.31;0.0;0.0
19;09:00;0.46;22.62;0.0;0.0;11724.4;-11724.4;156.52;29581.8;4822.0;0.12;-0.68;26.7;4.32;0.0;0.0
20;09:30;0.42;22.62;0.0;0.0;11228.31;-11228.31;149.9;26988.7;4939.6;0.12;-0.63;26.7;4.33;0.0;0.0
21;10:00;0.37;22.62;0.0;0.0;10260.54;-10260.54;138.0;23979.9;4678.7;0.12;-0.58;26.9;4.34;0.0;0.0
22;10:30;0.32;22.62;0.0;0.0;8788.97;-8788.97;118.21;20526.9;4013.3;0.12;-0.53;26.9;4.35;0.0;0.0
23;11:00;0.0;22.38;0.0;0.0;3542.75;-3542.75;53.32;20551.4;3542.8;0.0;-0.5;30.1;4.35;0.0;0.0
24;11:30;0.0;22.08;0.0;0.0;3280.46;-3280.46;49.37;24293.1;3280.5;0.0;-0.5;30.1;4.35;0.0;0.0
25;12:00;0.38;22.08;0.0;0.0;9251.92;-9251.92;136.47;24228.4;3624.8;0.0;-0.52;29.5;4.35;0.0;0.0
26;12:30;0.31;22.08;0.0;0.0;9303.24;-9303.24;137.22;20094.6;4617.7;0.0;-0.57;29.5;4.34;0.0;0.0
27;13:00;0.3;22.08;0.0;0.0;9149.26;-9149.26;129.92;19094.5;4680.6;0.0;-0.65;28.4;4.32;0.0;0.0
28;13:30;0.34;22.08;0.0;0.0;8782.5;-8782.5;124.71;21444.2;3749.4;0.0;-0.75;28.4;4.31;0.0;0.0
29;14:00;0.35;22.08;0.0;0.0;8943.51;-8943.51;123.42;22061.9;3745.2;0.0;-0.85;27.6;4.29;0.0;0.0
30;14:30;0.33;22.08;0.0;0.0;9663.18;-9663.18;133.35;20828.1;4731.9;0.0;-0.95;27.6;4.27;0.0;0.0
31;15:00;0.33;22.08;0.0;0.0;10261.05;-10261.05;143.14;20880.4;5311.8;0.0;-0.98;27.9;4.26;0.0;0.0
32;15:30;0.35;22.08;0.0;0.0;10729.5;-10729.5;149.68;22307.5;5456.7;0.0;-0.93;27.9;4.27;0.0;0.0
33;16:00;0.36;22.08;0.0;0.0;10605.92;-10605.92;151.13;22950.2;5177.6;0.0;-0.95;28.5;4.27;0.0;0.0
34;16:30;0.36;22.08;0.0;0.0;9850.4;-9850.4;140.37;22754.3;4445.2;0.0;-1.05;28.5;4.25;0.0;0.0
35;17:00;0.34;22.08;0.0;0.0;9985.14;-9985.14;159.26;21667.1;4813.7;0.0;-1.15;31.9;4.23;0.0;0.0
36;17:30;0.0;21.85;0.0;0.0;6359.26;-6359.26;101.43;19627.0;6359.3;0.0;-1.25;31.9;4.22;0.0;0.0
37;18:00;0.0;21.63;0.0;0.0;7630.87;-7630.87;119.04;18520.1;7630.9;0.0;-1.32;31.2;4.2;0.0;0.0
38;18:30;0.0;21.4;0.0;0.0;8609.7;-8609.7;134.31;18410.8;8609.7;0.1;-1.37;31.2;4.19;0.0;0.0
39;19:00;0.28;21.4;0.0;0.0;13290.71;-13290.71;211.99;17423.6;9081.0;0.1;-1.38;31.9;4.19;0.0;0.0
40;19:30;0.25;21.4;0.0;0.0;12752.11;-12752.11;203.4;15498.1;9009.7;0.1;-1.33;31.9;4.2;0.0;0.0
41;20:00;0.25;21.4;0.0;0.0;11576.14;-11576.14;164.96;15246.7;7893.9;0.1;-1.32;28.5;4.2;0.0;0.0
42;20:30;0.27;21.4;0.0;0.0;9718.39;-9718.39;138.49;16784.7;5661.4;0.1;-1.37;28.5;4.19;0.0;0.0
43;21:00;0.28;21.4;0.0;0.0;8679.51;-8679.51;108.93;17539.8;4437.7;0.1;-1.4;25.1;4.19;0.0;0.0
44;21:30;0.28;21.4;0.0;0.0;8514.65;-8514.65;106.86;17458.0;4292.4;0.1;-1.4;25.1;4.19;0.0;0.0
45;22:00;0.25;21.4;0.0;0.0;7810.64;-7810.64;78.11;15493.9;4045.6;0.1;-1.47;20.0;4.17;0.0;0.0
46;22:30;0.2;21.41;0.0;0.0;6690.37;-6690.37;66.9;11517.9;3690.4;0.09;-1.62;20.0;4.15;0.0;0.0
47;23:00;0.2;21.45;0.0;0.0;6238.18;-6238.18;40.86;8950.0;3238.2;0.05;-1.75;13.1;4.13;0.0;0.0
48;23:30;0.2;21.5;0.0;0.0;5682.32;-5682.32;37.22;7887.4;2682.3;0.0;-1.85;13.1;4.11;0.0;0.0
